e-type;adaptation;avg_isi;electrode_0_pa;f_i_curve_slope;fast_trough_t_long_square;fast_trough_t_ramp;fast_trough_t_short_square;fast_trough_v_long_square;fast_trough_v_ramp;fast_trough_v_short_square;input_resistance_mohm;latency;peak_t_long_square;peak_t_ramp;peak_t_short_square;peak_v_long_square;peak_v_ramp;peak_v_short_square;ri;sag;seal_gohm;slow_trough_t_long_square;slow_trough_t_ramp;slow_trough_t_short_square;slow_trough_v_long_square;slow_trough_v_ramp;slow_trough_v_short_square;tau;threshold_i_long_square;threshold_i_ramp;threshold_i_short_square;threshold_t_long_square;threshold_t_ramp;threshold_t_short_square;threshold_v_long_square;threshold_v_ramp;threshold_v_short_square;trough_t_long_square;trough_t_ramp;trough_t_short_square;trough_v_long_square;trough_v_ramp;trough_v_short_square;upstroke_downstroke_ratio_long_square;upstroke_downstroke_ratio_ramp;upstroke_downstroke_ratio_short_square;vm_for_sag;vrest
Inh_1;-0.0004137585223991;31.9321428571429;-2.0824999710789;0.391825989813301;1.96766;6.44764666666667;1.02571666666667;-50.65625;-51.5416692097982;-55.0885442097982;203.957264;0.0976000000000001;1.96524;6.44504;1.02354333333333;18.0000019073486;18.1041679382324;23.7239592870076;147.812530398369;0.0149024743586779;1.189719808;;6.44924;1.69095666666667;;-52.3541704813639;-65.8802134195964;8.65259180171746;160.0;135.625;469.999969482422;1.96474;6.44448;1.02315;-38.5000038146973;-39.8437538146973;-41.2083346048991;1.96876;6.44924;1.69095666666667;-51.0625038146973;-52.3541704813639;-65.8802134195964;3.02315267324257;3.0611178429856;2.40899633449915;-81.5312576293945;-65.2453231811523
Inh_1;-0.0021906246763665;69.85;2.14750005972375;0.229166676588732;1.98654;6.09772;1.0259;-50.6250038146973;-48.2395871480306;-55.6375022888184;179.216928;0.11094;1.98248;6.09447333333333;1.023312;21.9062519073486;22.0;22.8000007629395;139.843821525574;0.0156174087896943;1.107541504;;6.10383333333333;;;-50.7083371480306;;9.20549920718732;130.0;126.833333333333;700.0;1.98196;6.09397333333333;1.022928;-32.9062538146973;-31.4583346048991;-40.85;1.99106;6.10383333333333;1.175216;-52.5312538146973;-50.7083371480306;-73.0750061035156;3.50895381998499;3.39110353643247;2.2380286867054;-86.6562576293945;-72.2621536254883
Inh_1;-0.0077966120647422;38.7848;28.3549989044118;0.566666666666667;1.31012;3.83735;1.02633333333333;-51.6875;-50.9843788146973;-55.8229192097982;214.127104;0.0212000000000001;1.30642;3.83361;1.02310666666667;12.2187509536743;12.9843754768372;19.2187506357829;204.687878489494;0.102667301893234;3.44266752;1.31782;3.84485;;-55.03125;-54.1406288146973;;8.90110272361439;90.0;70.3125;499.999969482422;1.30586;3.83301;1.02272;-42.6250038146973;-42.0937519073486;-46.2395858764648;1.31782;3.84485;1.46339333333333;-55.03125;-54.1406288146973;-71.6458384195964;2.8158266196736;2.97311752108104;2.66259688917831;-84.1250076293945;-69.7777481079102
Inh_1;0.001697041594316;43.7733333333333;21.2749991235217;0.274471086036671;1.60982;6.65738;1.027485;-44.3750038146973;-46.0312538146973;-54.9531278610229;203.735872;0.06026;1.60596;6.65369333333333;1.02347;7.50000047683716;15.0000006357829;12.7578129768372;108.954429626465;0.0387785136699677;1.34551552;1.61426;6.66413333333333;;-46.5312538146973;-48.5312512715658;;11.573594628439;170.0;140.833333333333;660.0;1.60532;6.65312;1.023065;-33.0;-33.4895846048991;-39.1796894073486;1.61426;6.66413333333333;1.46994;-46.5312538146973;-48.5312512715658;-72.0000019073486;3.2957310202676;3.33418508293865;2.37456912653899;-86.53125;-71.3972244262695
Inh_1;-0.0044951477862705;56.24625;6.71999955681457;0.23448189051215;1.87208;6.97608;1.026976;-52.0625038146973;-48.8958358764648;-55.4937530517578;104.8628;0.0732200000000001;1.868;6.97201333333333;1.023412;17.8125019073486;20.770835240682;24.1250011444092;109.687499701977;0.0012578415917232;1.191955968;;6.9835;;;-51.5000025431315;;10.7653264443424;140.0;148.791666666667;700.0;1.86752;6.97153333333333;1.023028;-37.6875038146973;-34.9895858764648;-44.1687515258789;1.87756;6.9835;1.545852;-54.2812538146973;-51.5000025431315;-73.7625030517578;3.99840932782631;3.80090212601963;2.44298857695763;-85.2500076293945;-72.8251800537109
Inh_1;0.0034834345974375;55.22625;-3.64499966667986;0.297991087841136;1.86492;5.58924666666667;1.02649333333333;-49.8125038146973;-50.0729192097982;-54.7500025431315;276.691296;0.0983400000000001;1.86076;5.58484;1.02354;18.6875019073486;18.7708346048991;18.8593762715658;129.843667149544;0.0116543564945459;1.303337984;;5.59726666666667;;;-53.0937525431315;;10.0964310200666;110.0;114.125;700.0;1.86018;5.58423333333333;1.02301;-38.8750038146973;-39.4687525431315;-46.7291679382324;1.8734;5.59726666666667;1.45246666666667;-52.7500038146973;-53.0937525431315;-77.9843762715658;4.01787426547579;3.89658484432973;1.98439363283734;-92.90625;-77.992790222168
Inh_1;0.0014454569767817;38.0352;-1.17749982941201;0.289957865168539;1.10118;8.23558;1.026025;-47.84375;-48.4895846048991;-53.3046884536743;214.000448;0.0316800000000002;1.09898;8.23296;1.02347;24.53125;30.9375025431315;23.8281254768372;174.999997019768;0.0153588727116585;2.141158144;1.10322;8.24040666666667;;-48.6875038146973;-50.2187538146973;;12.6842358471746;190.0;180.416666666667;750.0;1.09848;8.23246;1.0231;-35.4375038146973;-34.2291704813639;-34.8437528610229;1.10322;8.24040666666667;1.66562;-48.6875038146973;-50.2187538146973;-74.9609432220459;2.9324101654163;3.23065874947239;2.28907063073587;-90.84375;-74.6102600097656
Inh_1;-0.0117428718580864;63.6314285714286;-26.5775006169644;0.200934915498022;1.73212;6.90881;1.028805;-55.0937538146973;-54.2656269073486;-61.5000038146973;178.411232;0.0785400000000001;1.72734;6.90389;1.02336;24.8125;23.9062519073486;25.3984379768372;108.593866229057;0.0417838022112846;1.15700608;1.73876;6.91526;;-58.3437538146973;-57.4375019073486;;9.95147070412875;140.0;147.0625;700.0;1.7269;6.90342;1.02298;-35.15625;-34.34375;-42.3359403610229;1.73876;6.91526;1.421545;-58.3437538146973;-57.4375019073486;-75.1484394073486;4.2088982015868;3.83990288687071;2.619588903189;-86.9375;-74.6694641113281
Inh_1;0.0094385378813011;33.9428571428572;5.64749982889801;0.332890065270982;1.94966;3.71786666666667;1.02458333333333;-51.0;-50.8958358764648;-55.4427096048991;243.159088;0.0137;1.94742;3.71600666666667;1.02335666666667;23.1875019073486;29.6562512715658;30.7968762715658;198.749959468842;0.0299638248980045;1.289223424;;3.72438;;;-55.8333358764648;;11.4917146657238;60.0;67.4166666666667;330.0;1.94696;3.7156;1.02303;-33.5;-33.2395846048991;-40.2552108764648;1.95796;3.72438;1.53395;-54.6562538146973;-55.8333358764648;-65.6666679382324;2.31207826402128;2.54054779374062;2.32403392829336;-86.5937576293945;-64.7830352783203
Inh_1;-0.0088977565398341;46.903;5.9924998990768;0.300757575757576;1.81562;3.35604666666667;1.024796;-52.5000038146973;-52.0520858764648;-57.0437538146973;251.2776;0.0488600000000001;1.81314;3.35382666666667;1.023396;31.4687519073486;31.6041673024495;37.3062522888184;256.249994039536;0.0575499571859837;1.47314624;1.82328;3.36442666666667;;-56.9062538146973;-57.3645871480306;;14.7759617932382;70.0;58.2916666666667;380.0;1.81266;3.35336;1.023032;-33.1875;-33.6145871480306;-39.6875015258789;1.82328;3.36442666666667;1.361176;-56.9062538146973;-57.3645871480306;-68.4000030517578;2.70768727536875;2.81290055317639;2.3877096285971;-95.5312576293945;-67.7491302490234
Inh_1;-0.0072175946982856;42.6115789473684;16.5449980105148;0.273640673549408;1.78708;5.81192;1.02779;-48.03125;-48.8541679382324;-60.7812519073486;173.043456;0.18522;1.7836;5.80827333333333;1.02357;10.0000009536743;14.7708339691162;10.828125;183.750033378601;0.0293316207826138;1.102732288;1.79236;5.81800666666667;;-51.0312538146973;-52.3020871480306;;13.7941652450722;130.0;119.708333333333;509.999969482422;1.78306;5.80771333333333;1.02316;-34.59375;-34.2604204813639;-37.1406288146973;1.79236;5.81800666666667;1.5777;-51.0312538146973;-52.3020871480306;-70.9687538146973;2.83716970415138;2.84441921017799;2.29064243316145;-89.09375;-70.0336532592773
Inh_1;0.0073187948499825;42.4552380952381;70.6599986854961;0.289172240802676;1.79404;4.83001333333333;1.0245175;-50.71875;-48.2916692097982;-55.2734408378601;271.721536;0.0757000000000001;1.79138;4.82747333333333;1.023385;27.5000019073486;23.5833339691162;36.6445331573486;179.999992251396;0.0352426432073116;2.839329792;1.7997;4.83733333333333;;-55.0937538146973;-52.9479179382324;;14.685176867219;90.0;95.1666666666667;489.999969482422;1.79096;4.82701333333333;1.02307;-31.8125;-29.5312506357829;-40.0039067268372;1.7997;4.83733333333333;1.460845;-55.0937538146973;-52.9479179382324;-73.2031259536743;2.61485047353026;2.36951388939549;2.17892799544437;-92.6562576293945;-72.4321212768555
Inh_1;0.0041123538217686;80.1981818181818;1.35749994144979;0.172071335683084;1.9425;8.05022666666667;1.02598;-49.5937538146973;-51.2187525431315;-57.8020858764648;171.748544;0.06382;1.9398;8.04691333333333;1.02352666666667;20.5937519073486;25.4062506357829;23.1927086512248;128.437459468842;0.000523030757904;1.504260608;;8.05586666666667;;;-54.6458358764648;;10.015082421081;180.0;175.666666666667;760.0;1.93926;8.04641333333333;1.02315666666667;-32.6562538146973;-33.7916692097982;-38.6250031789144;1.95046;8.05586666666667;1.28963666666667;-53.1562538146973;-54.6458358764648;-76.9583384195964;3.88608170271091;4.41994846393606;2.44895542978557;-90.5625076293945;-76.3050003051758
Inh_1;0.003168658684178;42.9381818181818;12.2424995488424;0.272637795275591;1.75856;3.77850666666667;1.025464;-51.375;-49.15625;-53.3312515258789;260.660976;0.0398400000000001;1.75478;3.77606666666667;1.02348;25.5312519073486;31.0208346048991;30.5000015258789;203.906431794167;0.0164680182933807;1.780810624;1.76594;3.78845333333333;;-55.3125038146973;-55.5416692097982;;9.00868408935182;80.0;68.875;450.0;1.75434;3.7756;1.023124;-33.8750038146973;-42.7604166666667;-38.74375;1.76594;3.78845333333333;1.453448;-55.3125038146973;-55.5416692097982;-73.5937530517578;3.703742528055;3.45024545217683;2.47769277893885;-90.2500076293945;-73.8809432983398
Inh_1;0.0027077380481875;58.8746666666667;5.83500001788417;0.20287356708399;1.48482;6.00541333333333;1.02678;-50.2812538146973;-51.2395858764648;-61.71875;224.74288;0.06426;1.48242;6.00235333333333;1.02342;32.5000038146973;32.4583358764648;33.6875038146973;144.687607884407;0.0781476944684982;1.9638304;1.48956;6.00991333333333;;-52.1250038146973;-53.1979192097982;;6.33122714665805;150.0;124.541669209798;479.999969482422;1.48202;6.00195333333333;1.02309;-31.2812519073486;-32.2708339691162;-36.5937519073486;1.48956;6.00991333333333;1.34598;-52.1250038146973;-53.1979192097982;-75.8593788146973;3.55675292865995;3.84281800401313;2.45669888614556;-92.0000076293945;-74.787239074707
Inh_1;0.017609552337701;39.22;-20.7199986335116;0.263416988416988;1.11088;9.02783;1.024845;-48.5625;-50.0781288146973;-53.0468788146973;131.993408;0.0304600000000002;1.10852;9.02478;1.02339;23.9375019073486;23.703125;28.1250014305115;123.169608414173;0.0479484125971794;2.167081728;;9.03251;;;-52.6250038146973;;10.7814842371608;290.0;200.0625;750.0;1.10804;9.02427;1.02304;-31.8437519073486;-30.9843759536743;-36.8984384536743;1.11176;9.03251;1.59905;-48.90625;-52.6250038146973;-73.1093807220459;2.70020219370703;2.75973741785344;2.41919030758409;-86.0625076293945;-72.7073593139648
Inh_1;0.0062961644960407;37.8512;3.19499982026628;0.296261682242991;1.32788;4.58912666666667;1.0253;-52.6875038146973;-53.0625025431315;-58.46875;305.993184;0.03546;1.32468;4.58635333333333;1.02342666666667;26.0;30.2291685740153;27.614585240682;178.593829274178;0.0426462814211845;1.439003648;1.33226;4.59422666666667;;-55.0000038146973;-55.5000012715658;;7.36315155130318;100.0;89.125;440.0;1.32412;4.58586;1.02303333333333;-34.53125;-34.6666666666667;-37.2500025431315;1.33226;4.59422666666667;1.4053;-55.0000038146973;-55.5000012715658;-73.7708409627279;3.05767784570307;3.37665451703773;1.98873174366472;-90.9062576293945;-73.7345352172852
Inh_1;0.0050948310702657;33.9068965517241;-72.459996336427;0.471866781411963;1.18104;5.09558;1.025608;-55.7187538146973;-54.0937525431315;-58.9562530517578;324.418624;0.01644;1.17876;5.09286;1.023228;23.0000019073486;24.1145846048991;26.6812515258789;215.937539935112;0.0632775202393532;1.00419872;1.18656;5.09820666666667;;-56.8437538146973;-55.2708371480306;;10.343566094122;100.0;101.791666666667;380.0;1.17828;5.09236666666667;1.022888;-35.875;-34.0104166666667;-39.9937515258789;1.18656;5.09820666666667;1.196988;-56.8437538146973;-55.2708371480306;-75.1500030517578;2.96144545823721;3.11429962732088;2.95487915006989;-99.28125;-75.4125061035156
Inh_1;0.0093399764583016;47.561;-6.71249991354705;0.301399142279743;1.1802;5.68117333333333;1.02801;-47.78125;-49.6666679382324;-57.9427108764648;195.786976;0.03304;1.17724;5.67784666666667;1.02352;13.8750009536743;20.895835240682;13.6197924613953;158.437386155128;0.014681113883853;1.075056;1.18352;5.68631333333333;;-49.53125;-52.1145871480306;;8.28706192439226;130.0;116.416664123535;450.0;1.17662;5.67728666666667;1.02305666666667;-38.9687538146973;-38.6145858764648;-39.4687506357829;1.18352;5.68631333333333;1.38402333333333;-49.53125;-52.1145871480306;-68.0677108764648;2.73738299525752;2.92728538602354;2.18946341349992;-82.5;-67.4226303100586
Inh_1;-0.010581141746297;77.655;-93.6049987521059;0.163963211157197;1.15682;6.64688;1.027088;-48.8750038146973;-52.1250038146973;-55.3062530517578;192.516256;0.0422800000000001;1.15372;6.64306666666667;1.02352;25.1875019073486;26.3333346048991;29.4125011444092;137.812525033951;0.0164867360144854;2.643021568;1.16354;6.65450666666667;;-52.1250038146973;-56.6770871480306;;11.8717565873293;190.0;140.541666666667;600.0;1.15322;6.64258;1.02312;-33.1562538146973;-35.9166666666667;-42.2125015258789;1.16354;6.65450666666667;1.796616;-52.1250038146973;-56.6770871480306;-72.9812515258789;3.63877500384277;3.73777097026756;2.58747923800035;-87.0625;-72.5188140869141
Inh_1;-0.0042423316861231;59.685;-50.7000032234917;0.227176781978612;1.76608;6.27552;1.0249625;-52.6250038146973;-53.4895833333333;-58.1992216110229;238.482688;0.01308;1.76338;6.27338666666667;1.0234075;34.84375;35.1770858764648;39.5195331573486;161.562502384186;0.0658825114369392;1.867351552;1.77042;6.28138;;-54.7500038146973;-58.3645871480306;;8.53407808162368;170.0;131.333333333333;530.0;1.7629;6.2729;1.0230325;-34.71875;-35.2395846048991;-40.3242197036743;1.77042;6.28138;1.2515125;-54.7500038146973;-58.3645871480306;-74.9140663146973;3.01467960806256;2.79113682055793;2.35698498998143;-91.75;-74.5377655029297
Inh_1;-0.0017702967249124;40.7291666666667;-34.3300006477865;0.213157894736842;1.14998;3.15238666666667;1.024436;-53.6250038146973;-53.7187512715658;-56.2187515258789;228.66904;0.00784;1.14858;3.1511;1.023412;38.53125;39.6666666666667;42.4187515258789;190.624803304672;0.011939138174057;1.777566464;1.15524;3.1599;1.038428;-56.3750038146973;-57.7291692097982;-64.0562507629395;10.9127792804183;70.0;53.25;239.999984741211;1.1482;3.15072;1.0231;-38.53125;-37.5312512715658;-41.3812530517578;1.15524;3.1599;1.038428;-56.3750038146973;-57.7291692097982;-64.0562507629395;2.56724986129568;2.63901517385691;2.4105723349212;-83.7812576293945;-59.8839569091797
Inh_1;-0.0092311027453312;43.713;-42.4650002661675;0.425;1.61696;6.84188666666667;1.027096;-46.2812538146973;-49.2812512715658;-54.4750022888184;131.009056;0.0954200000000001;1.61404;6.83776666666667;1.023476;25.3437519073486;23.6354179382324;28.6125019073486;104.68764603138;0.013676255941391;1.383807744;1.62468;6.84819333333333;;-50.65625;-52.6666692097982;;7.03158569700531;150.0;145.45832824707;600.0;1.6136;6.83731333333333;1.023132;-35.15625;-30.5000019073486;-38.9500015258789;1.62468;6.84819333333333;1.411708;-50.65625;-52.6666692097982;-67.5250030517578;3.22425567702313;2.74430391456246;2.60494421386077;-78.71875;-67.1716690063477
Inh_1;-0.0215717586652518;56.0914285714286;16.167499630737;0.204037272996829;1.88452;6.24154;1.02827;-51.125;-51.1979192097982;-63.4687538146973;178.153936;0.19982;1.88048;6.23770666666667;1.02345;11.3125009536743;16.5104166666667;14.8750011920929;150.625005364418;0.0208734646439552;1.533030656;1.8914;6.24780666666667;1.70239;-54.1250038146973;-54.8333371480306;-74.3593788146973;8.41339444402737;150.0;130.416666666667;570.0;1.8799;6.23717333333333;1.023065;-33.59375;-35.4687512715658;-38.4140634536743;1.8914;6.24780666666667;1.70239;-54.1250038146973;-54.8333371480306;-74.3593788146973;2.9552547056643;3.08689870657113;2.4278165273616;-90.1562576293945;-73.6513824462891
Inh_1;-0.003430497705315;47.534;-30.5749973950054;0.234892553847802;1.81524;4.67070666666667;1.024856;-52.0;-54.9687538146973;-55.5937515258789;249.884064;0.0368600000000001;1.81276;4.66745333333333;1.023492;37.1250038146973;41.0833333333333;39.8375038146973;210.937425494194;0.0435485690832138;1.135499648;1.82126;4.67624666666667;1.038536;-56.625;-59.1354204813639;-67.3062530517578;10.3204092612138;100.0;91.2083307902018;460.0;1.81236;4.66706666666667;1.023156;-33.03125;-34.3125012715658;-37.7062522888184;1.82126;4.67624666666667;1.038536;-56.625;-59.1354204813639;-67.3062530517578;3.95010014405642;3.89047111571198;2.90097009749075;-82.90625;-67.0247116088867
Inh_1;0.0084038168492563;58.025;10.9100003337081;0.213501632902087;1.28154;5.21518;1.025916;-49.0312538146973;-49.9479179382324;-52.6812522888184;206.175392;0.0418800000000001;1.27804;5.21180666666667;1.023212;16.0625;21.6458346048991;20.09375;138.058051466942;0.0276836752891541;1.121817856;1.2927;5.22616666666667;;-53.4062538146973;-55.0416692097982;;10.9529669065866;120.0;104.791666666667;700.0;1.27744;5.21124666666667;1.022788;-37.34375;-42.9270846048991;-41.2312515258789;1.2927;5.22616666666667;1.479344;-53.4062538146973;-55.0416692097982;-71.9500030517578;3.56152818103874;3.33759935437968;2.54570446323347;-87.96875;-71.2337188720703
Inh_1;-0.0078901502736955;73.1183333333333;-24.9500003990377;0.252455357142857;1.8776;5.08788;1.02524;-52.4687538146973;-51.1875012715658;-53.0187515258789;135.500384;0.0740400000000001;1.87348;5.08451333333333;1.02348;30.0;32.0000012715658;30.2812507629395;105.937540531158;0.0151994125917554;1.876530176;;5.09617333333333;;;-55.3750025431315;;9.10007439506716;90.0;101.583330790202;570.0;1.87298;5.08402;1.023072;-40.53125;-44.1562538146973;-43.5750007629395;1.88478;5.09617333333333;1.35214;-55.3125038146973;-55.3750025431315;-67.05;4.59942440051951;4.57772590998654;2.88830042924476;-79.5937576293945;-67.1176071166992
Inh_1;-0.251580071079873;117.108;8.85999953958994;0.147991445264608;1.24728;6.12792666666667;1.0249475;-53.0000038146973;-53.6145871480306;-53.9609398841858;182.678192;0.26788;1.24432;6.12392;1.0233775;19.4375019073486;24.0520839691162;22.5000007152557;122.656174004078;0.008065054193139;1.50107264;1.25544;6.13774;;-56.3750038146973;-58.5625038146973;;10.9637883493173;170.0;127.624994913737;750.0;1.24378;6.12341333333333;1.0229875;-50.6250038146973;-42.2395833333333;-42.9726586341858;1.25544;6.13774;1.532955;-56.3750038146973;-58.5625038146973;-73.3125028610229;3.5535039936624;4.54523739452477;2.36091001204089;-87.0937576293945;-72.6724090576172
Inh_1;0.0043994174681424;36.0292307692308;32.3874954633041;0.467857142857143;1.97704;4.1607;1.0288;-48.5;-48.8437519073486;-56.9687538146973;434.640352;0.0486800000000001;1.97346;4.1576;1.0236;7.09375047683716;15.7031264305115;6.75;219.218820333481;0.0343181565403938;2.455113728;;4.16765;;;-50.8125038146973;;8.97465118171587;70.0;78.4375;450.0;1.97276;4.15702;1.02316;-36.0937538146973;-36.4218769073486;-36.9375;1.98458;4.16765;1.2809;-50.5;-50.8125038146973;-77.15625;2.9900294694353;3.07748122338843;2.45656562183932;-100.968757629395;-77.0907211303711
Inh_1;-0.0064740591894388;43.0745454545455;-27.9449987455882;0.384072327008198;1.48132;3.30256;1.025356;-50.0312538146973;-49.8750038146973;-53.8812522888184;277.137472;0.03878;1.47812;3.29955;1.023384;23.4375019073486;25.9375019073486;30.9187511444092;263.392895460129;0.0576876550912857;1.35202752;1.4842;3.31113;;-51.6562538146973;-52.71875;;10.7029033253001;70.0;57.0;350.0;1.47758;3.29905;1.022988;-31.9375019073486;-32.4062519073486;-36.7312515258789;1.4842;3.31113;1.498828;-51.6562538146973;-52.71875;-62.9750030517578;3.07353025851875;3.29490269942696;2.38406367317129;-89.0312576293945;-62.2688827514648
Inh_1;0.00685697096103;55.225;-19.4599978492471;0.305357142857143;1.5911;4.53329333333333;1.0261775;-49.9062538146973;-49.8645846048991;-56.9179720878601;270.537472;0.09772;1.58736;4.52981333333333;1.0235;11.0000009536743;14.1979173024495;10.5937507152557;206.71871304512;0.0028253844939172;1.44388288;1.59884;4.53993333333333;;-51.53125;-52.5520871480306;;14.1426703487065;90.0;87.7499974568685;489.999969482422;1.58672;4.5292;1.02308;-37.0;-36.1354166666667;-37.9492206573486;1.59884;4.53993333333333;1.6473;-51.53125;-52.5520871480306;-70.8007860183716;3.34314481390576;3.33379394678148;2.13789531089461;-92.5;-70.2242660522461
Inh_1;-0.0028608678260387;35.0361538461539;41.9525005013188;0.467913669064748;1.95434;5.67171;1.025015;-52.9375038146973;-53.9531288146973;-56.2656269073486;179.801392;0.085;1.95186;5.66912;1.023385;28.4375;32.5;31.3906269073486;148.4375;0.0014617384877055;1.074632192;;5.67568;;;-55.9218788146973;;14.6279163882024;130.0;116.187503814697;340.0;1.95142;5.6687;1.023025;-39.6875038146973;-41.6562519073486;-45.3984394073486;1.95844;5.67568;1.039555;-54.8437538146973;-55.9218788146973;-65.0468788146973;3.77047206432163;3.83483950844282;2.660325733845;-79.71875;-62.1123123168945
Inh_1;0.0066604853694805;48.844;-14.0024996805876;0.315163933685056;1.27242;1.55702;1.02428;-57.5312538146973;-56.4218788146973;-58.1093788146973;375.32704;0.01464;1.27052;1.55515;1.02286;38.125;38.453125;37.734375;378.125011920929;0.0158097837120295;1.053661568;1.28554;1.56788;;-62.4687538146973;-62.0156288146973;;24.0598768296063;10.0;13.375;200.0;1.2701;1.55472;1.02249;-40.8125038146973;-40.796875;-43.7187519073486;1.28554;1.56788;1.04353;-62.4687538146973;-62.0156288146973;-64.3281326293945;3.07009863641904;3.09248086374751;2.69512593304217;-80.0000076293945;-59.1767501831055
Inh_1;0.007828421600699;48.5568421052632;-16.374998579316;0.337954110898662;1.97246;3.55704;1.02572666666667;-50.4687538146973;-51.6250038146973;-56.7291692097982;428.413312;0.04416;1.96836;3.55344;1.02352666666667;13.0312509536743;17.3333346048991;17.2500012715658;249.843791127205;0.0431417115032673;2.065588224;;3.56790666666667;;;-56.0625012715658;;10.1624895342042;90.0;63.2916666666667;400.0;1.96768;3.55287333333333;1.02308666666667;-37.5312538146973;-37.8750025431315;-42.8020846048991;1.9816;3.56790666666667;1.6587;-52.875;-56.0625012715658;-74.6145884195964;2.8446634414828;3.18440016421268;2.14794941022992;-100.90625;-74.1435317993164
Inh_1;0.0002010525317393;60.9253333333333;-8.48500002897934;0.2185;1.71486;4.40534666666667;1.024932;-50.8437538146973;-52.3437525431315;-53.2312538146973;158.9856;0.0756400000000002;1.71248;4.40204666666667;1.023504;32.0;31.7187519073486;35.2437522888184;166.562497615814;0.0285468827933073;2.65066112;1.72098;4.41150666666667;1.036868;-55.7812538146973;-56.7395871480306;-63.0500045776367;10.0493972859719;90.0;84.5416666666667;390.0;1.71208;4.40162666666667;1.023172;-31.5;-32.4270833333333;-36.6250007629395;1.72098;4.41150666666667;1.036868;-55.7812538146973;-56.7395871480306;-63.0500045776367;3.4325724309308;3.40825540581181;2.67455395574565;-79.0937576293945;-61.3519248962402
Inh_1;-0.0119260477939098;56.262;-18.9925002808122;0.236363642330667;1.94764;5.69628666666667;1.024968;-45.5000038146973;-49.5000025431315;-54.0312530517578;233.500064;0.41428;1.94406;5.69379333333333;1.023424;18.46875;28.5937512715658;27.5875007629395;164.174243807793;0.0358238145709038;1.152314112;1.95202;5.70384666666667;1.51922;-47.8750038146973;-53.4583358764648;-72.3437545776367;9.83348458499515;150.0;116.833330790202;550.0;1.94354;5.69334666666667;1.023084;-29.0625019073486;-31.6354185740153;-36.0187507629395;1.95202;5.70384666666667;1.51922;-47.8750038146973;-53.4583358764648;-72.3437545776367;2.86800518441265;3.22983217486722;2.57975910930208;-89.7812576293945;-71.7546920776367
Inh_1;0.0011135195691275;52.7055555555556;-72.7699983604779;0.299464668094219;1.59548;3.32959;1.02506;-49.5937538146973;-51.7187538146973;-51.5937528610229;246.003152;0.0256400000000001;1.59228;3.32617;1.02346;22.5625019073486;23.6875;30.0703139305115;194.977670907974;0.0099957613274455;1.120469504;1.59952;3.33413;;-52.1875038146973;-54.0781288146973;;9.4220688115173;70.0;57.625;290.0;1.59174;3.32567;1.0231;-32.0937538146973;-32.6250038146973;-37.3046903610229;1.59952;3.33413;1.225795;-52.1875038146973;-54.0781288146973;-60.5625028610229;3.30973463102449;3.28735652823561;2.62694720158052;-80.8125076293945;-59.7916870117188
Inh_1;-0.0116716377909141;84.8418181818182;147.337503308975;0.172988505747126;1.41942;10.3778533333333;1.02884571428571;-58.375;-57.5729204813639;-66.7321472167969;124.043576;0.0505600000000002;1.4148;10.3729466666667;1.02341428571429;27.125;30.3854173024495;30.3571439470564;86.7186412215233;0.0417604073882103;1.311162112;1.42458;10.38368;;-61.34375;-60.8229204813639;;5.85568446895599;270.0;233.791661580404;860.0;1.4144;10.3725666666667;1.02308857142857;-39.5;-38.7812512715658;-45.3035730634417;1.42458;10.38368;1.51445428571429;-61.34375;-60.8229204813639;-79.6696450369699;4.80878566680817;4.80476745916895;3.32475033537899;-88.6250076293945;-78.9738159179688
Inh_1;0.0012520299333803;39.7016666666667;-71.5525000360984;0.265948291063025;1.1647;4.71046666666667;1.02595;-54.7500038146973;-53.6354179382324;-58.1718769073486;235.581728;0.04186;1.16124;4.70714666666667;1.02318;23.6250019073486;27.4479185740153;27.9140634536743;164.99999165535;0.072849303483963;1.378110208;1.16938;4.71736666666667;;-56.8437538146973;-57.1770858764648;;9.23086200494668;110.0;92.0833333333333;600.0;1.16074;4.70666;1.02281;-35.8125;-35.7812525431315;-42.1640634536743;1.16938;4.71736666666667;1.332865;-56.8437538146973;-57.1770858764648;-74.7968769073486;3.08732406266949;3.34597209339553;2.5477558172468;-93.3750076293945;-74.4240417480469
Inh_1;0.0049807265248201;61.3746666666667;-57.3974999473759;0.196120697826103;1.17384;5.48149333333333;1.027816;-52.6562538146973;-53.1666692097982;-61.1937522888184;148.024992;0.0441800000000001;1.17016;5.47706666666667;1.023424;20.7500019073486;23.8854166666667;26.4875007629395;139.241173863411;0.0037116876337677;1.345098496;1.18136;5.48857333333333;;-57.0625038146973;-57.6562525431315;;8.53719525793126;130.0;111.416666666667;640.0;1.16968;5.47658666666667;1.023048;-34.0;-33.9479179382324;-39.4000015258789;1.18136;5.48857333333333;1.415324;-57.0625038146973;-57.6562525431315;-75.8687530517578;3.80538620965234;3.979444727432;2.57644355429464;-90.21875;-75.0203399658203
