e-type;m-type;adaptation;avg_isi;electrode_0_pa;f_i_curve_slope;fast_trough_t_long_square;fast_trough_t_ramp;fast_trough_t_short_square;fast_trough_v_long_square;fast_trough_v_ramp;fast_trough_v_short_square;input_resistance_mohm;latency;peak_t_long_square;peak_t_ramp;peak_t_short_square;peak_v_long_square;peak_v_ramp;peak_v_short_square;ri;sag;seal_gohm;slow_trough_t_long_square;slow_trough_t_ramp;slow_trough_t_short_square;slow_trough_v_long_square;slow_trough_v_ramp;slow_trough_v_short_square;tau;threshold_i_long_square;threshold_i_ramp;threshold_i_short_square;threshold_t_long_square;threshold_t_ramp;threshold_t_short_square;threshold_v_long_square;threshold_v_ramp;threshold_v_short_square;trough_t_long_square;trough_t_ramp;trough_t_short_square;trough_v_long_square;trough_v_ramp;trough_v_short_square;upstroke_downstroke_ratio_long_square;upstroke_downstroke_ratio_ramp;upstroke_downstroke_ratio_short_square;vm_for_sag;vrest;average_bifurcation_angle_local;average_contraction;average_diameter;average_fragmentation;average_parent_daughter_ratio;max_branch_order;max_euclidean_distance;max_path_distance;neuron_reconstruction_type;number_bifurcations;number_branches;number_nodes;number_stems;number_tips;overall_depth;overall_height;overall_width;scale_factor_x;scale_factor_y;scale_factor_z;soma_surface;superseded;total_length;total_surface;total_volume
Inh_1;Aspiny_18;0.0011135195691275;52.7055555555556;-72.7699983604779;0.299464668094219;1.59548;3.32959;1.02506;-49.5937538146973;-51.7187538146973;-51.5937528610229;246.003152;0.0256400000000001;1.59228;3.32617;1.02346;22.5625019073486;23.6875;30.0703139305115;194.977670907974;0.0099957613274455;1.120469504;1.59952;3.33413;;-52.1875038146973;-54.0781288146973;;9.4220688115173;70.0;57.625;290.0;1.59174;3.32567;1.0231;-32.0937538146973;-32.6250038146973;-37.3046903610229;1.59952;3.33413;1.225795;-52.1875038146973;-54.0781288146973;-60.5625028610229;3.30973463102449;3.28735652823561;2.62694720158052;-80.8125076293945;-59.7916870117188;93.5738515023113;0.831727734280368;0.473577691630197;21.8035714285714;1.0;5.0;118.168774320376;141.488254383136;full;28;62;1309;6;34;41.0094;143.914591894365;151.429209637821;0.1144;0.1144;0.28;286.492881231004;FALSE;1492.13469457249;2217.46745697696;262.162346511767
Inh_1;Aspiny_19;-0.251580071079873;117.108;8.85999953958994;0.147991445264608;1.24728;6.12792666666667;1.0249475;-53.0000038146973;-53.6145871480306;-53.9609398841858;182.678192;0.26788;1.24432;6.12392;1.0233775;19.4375019073486;24.0520839691162;22.5000007152557;122.656174004078;0.008065054193139;1.50107264;1.25544;6.13774;;-56.3750038146973;-58.5625038146973;;10.9637883493173;170.0;127.624994913737;750.0;1.24378;6.12341333333333;1.0229875;-50.6250038146973;-42.2395833333333;-42.9726586341858;1.25544;6.13774;1.532955;-56.3750038146973;-58.5625038146973;-73.3125028610229;3.5535039936624;4.54523739452477;2.36091001204089;-87.0937576293945;-72.6724090576172;76.3950799147574;0.918767798130359;0.372173910116609;22.8196721311475;0.998633437528194;7.0;122.759646435504;131.397974623295;full;61;130;2848;8;69;65.1039;208.606299833041;159.168787610534;0.1144;0.1144;0.28;532.007290872015;FALSE;3358.64108896296;3931.35812743761;366.24223626294
Inh_1;Aspiny_19;-0.0030600409377106;50.0389473684211;-14.6224993918809;0.286893203883495;1.32036;3.69538;1.024648;-51.53125;-51.9791679382324;-52.7062522888184;313.030656;0.0363;1.3184;3.69326666666667;1.023364;35.3125;36.4583346048991;40.0437522888184;210.312455892563;0.0470303408801556;2.386436096;1.32886;3.70458;1.335744;-56.875;-57.5104192097982;-73.0187515258789;13.0879894654532;70.0;66.7916666666667;520.0;1.31802;3.69288666666667;1.02304;-32.9375;-32.2083358764648;-39.5812522888184;1.32886;3.70458;1.335744;-56.875;-57.5104192097982;-73.0187545776367;3.3109132694305;3.20845833743678;2.73212310419873;-95.2187576293945;-72.1218643188477;93.0838606535098;0.880027626875339;0.341775537359072;52.5;0.999615545179322;3.0;127.1569748851;141.490619383661;full;8;22;981;6;14;46.6584;199.061240939891;180.767101250685;0.1144;0.1144;0.28;150.910895881901;FALSE;1133.42143636403;1218.13669297119;104.367383840767
Inh_1;Aspiny_19;0.0068852890397298;39.3078260869565;6.65249973164084;0.331679407863529;1.24654;5.04212666666667;1.02479;-53.125;-53.0729192097982;-62.7539086341858;181.899008;0.06694;1.24452;5.04001333333333;1.0233525;26.5000019073486;29.458335240682;27.9062514305115;169.531241059303;0.0602825693786144;2.041700608;1.25068;5.04667333333333;;-55.59375;-56.0625025431315;;10.4646790869773;110.0;100.5;460.0;1.24412;5.03964666666667;1.0230525;-37.09375;-35.9375012715658;-40.4531264305115;1.25068;5.04667333333333;1.3824125;-55.59375;-56.0625025431315;-70.1796894073486;3.0068528438979;3.0613093371627;2.27671654112388;-87.5937576293945;-68.8737487792969;86.3384402468138;0.774080005179992;0.183879793953844;45.8444444444444;0.99696871597163;5.0;204.048475851941;311.093053577553;full;23;52;2150;6;29;42.332;281.711598426646;285.490588296367;0.1144;0.1144;0.28;64.1029777108547;FALSE;2479.71400379563;1432.16324107221;64.4356541052394
Inh_1;Aspiny_19;-0.0020776172815165;89.162;-53.1950004878379;0.169575471698113;1.37152;4.30396666666667;1.02512;-54.5000038146973;-55.5625025431315;-54.7109413146973;244.679184;0.0583200000000001;1.36774;4.30007333333333;1.02353;29.7812519073486;32.583335240682;30.3750019073486;162.343665957451;0.0376149825751781;1.214691328;1.38036;4.31308666666667;;-58.7187538146973;-60.5833371480306;;11.4380545766553;90.0;82.0;520.0;1.36722;4.29957333333333;1.02312;-34.21875;-35.65625;-40.5625019073486;1.38036;4.31308666666667;1.38542;-58.7187538146973;-60.5833371480306;-69.6484375;3.78161861787745;3.96503197036229;2.59393322939299;-86.84375;-68.8208770751953;86.6527189718815;0.893108030734301;0.381090011414655;30.7857142857143;1.0;4.0;103.146595052139;115.246104394475;full;21;48;1348;6;27;42.1293;186.471273497935;148.038274132455;0.1144;0.1144;0.28;233.502063426486;FALSE;1558.2144273337;1863.6119094288;177.060512347881
Inh_1;Aspiny_4;-0.0042423316861231;59.685;-50.7000032234917;0.227176781978612;1.76608;6.27552;1.0249625;-52.6250038146973;-53.4895833333333;-58.1992216110229;238.482688;0.01308;1.76338;6.27338666666667;1.0234075;34.84375;35.1770858764648;39.5195331573486;161.562502384186;0.0658825114369392;1.867351552;1.77042;6.28138;;-54.7500038146973;-58.3645871480306;;8.53407808162368;170.0;131.333333333333;530.0;1.7629;6.2729;1.0230325;-34.71875;-35.2395846048991;-40.3242197036743;1.77042;6.28138;1.2515125;-54.7500038146973;-58.3645871480306;-74.9140663146973;3.01467960806256;2.79113682055793;2.35698498998143;-91.75;-74.5377655029297;77.356061262561;0.877227684017394;0.519546886456269;38.0;0.994075924823508;5.0;121.829671677305;136.904666644257;full;15;36;1231;6;21;56.0498;230.930478105494;183.701063017252;0.1144;0.1144;0.28;294.111698485929;FALSE;1469.35727917164;2405.43564444424;318.533918386891
Inh_1;Aspiny_7;-0.0077966120647422;38.7848;28.3549989044118;0.566666666666667;1.31012;3.83735;1.02633333333333;-51.6875;-50.9843788146973;-55.8229192097982;214.127104;0.0212000000000001;1.30642;3.83361;1.02310666666667;12.2187509536743;12.9843754768372;19.2187506357829;204.687878489494;0.102667301893234;3.44266752;1.31782;3.84485;;-55.03125;-54.1406288146973;;8.90110272361439;90.0;70.3125;499.999969482422;1.30586;3.83301;1.02272;-42.6250038146973;-42.0937519073486;-46.2395858764648;1.31782;3.84485;1.46339333333333;-55.03125;-54.1406288146973;-71.6458384195964;2.8158266196736;2.97311752108104;2.66259688917831;-84.1250076293945;-69.7777481079102;83.8024235733041;0.877989274229049;0.432325596721798;26.1875;0.990922763654632;6.0;147.2624681335;165.645874497913;full;40;86;2161;6;46;59.92;240.263286989784;184.745002963433;0.1144;0.1144;0.28;250.160525158522;TRUE;2492.96488047667;3382.22641553723;365.503579294697
Inh_1;Aspiny_7;-0.0077966120647422;38.7848;28.3549989044118;0.566666666666667;1.31012;3.83735;1.02633333333333;-51.6875;-50.9843788146973;-55.8229192097982;214.127104;0.0212000000000001;1.30642;3.83361;1.02310666666667;12.2187509536743;12.9843754768372;19.2187506357829;204.687878489494;0.102667301893234;3.44266752;1.31782;3.84485;;-55.03125;-54.1406288146973;;8.90110272361439;90.0;70.3125;499.999969482422;1.30586;3.83301;1.02272;-42.6250038146973;-42.0937519073486;-46.2395858764648;1.31782;3.84485;1.46339333333333;-55.03125;-54.1406288146973;-71.6458384195964;2.8158266196736;2.97311752108104;2.66259688917831;-84.1250076293945;-69.7777481079102;81.6913052648532;0.877595558834036;0.432424805093968;26.8461538461538;0.996721270635857;6.0;147.2624681335;165.645850088859;full;39;84;2160;6;45;59.92;240.263286989784;184.745002963433;0.1144;0.1144;0.28;250.160525158522;FALSE;2491.99032047426;3381.26621735179;365.656105176039
Inh_1;Aspiny_8;0.0004560178132402;74.6216666666667;8.89312408436371;0.196428548547687;1.65969;9.03180166666667;1.028495;-54.5312538146973;-56.2604192097982;-62.8828144073486;124.346704;0.040775;1.65523;9.02699;1.0233425;21.5;26.8958339691162;24.4687504768372;96.8749225139618;0.0689584165811539;2.212146944;1.66305;9.03506333333333;1.19967875;-56.875;-57.9062525431315;-70.3671894073486;6.050367079217;209.999984741211;200.208333333333;660.0;1.654815;9.02662166666667;1.02304;-33.0;-34.3541666666667;-39.1562528610229;1.66305;9.03506333333333;1.19967875;-56.875;-57.9062525431315;-70.3671894073486;3.41061798353909;3.89269120522529;2.54022789309226;-80.7187576293945;-69.5428619384766;93.4533060428378;0.887118068142695;0.351223670462737;28.25;0.941873302643774;5.0;140.511542438335;157.20112855857;full;35;77;2107;7;42;52.1063;223.888618686446;197.400914390546;0.1144;0.1144;0.28;523.010366727397;FALSE;2469.03715229876;2723.49298691407;249.3215563174
Inh_1;Aspiny_8;0.0014454569767817;38.0352;-1.17749982941201;0.289957865168539;1.10118;8.23558;1.026025;-47.84375;-48.4895846048991;-53.3046884536743;214.000448;0.0316800000000002;1.09898;8.23296;1.02347;24.53125;30.9375025431315;23.8281254768372;174.999997019768;0.0153588727116585;2.141158144;1.10322;8.24040666666667;;-48.6875038146973;-50.2187538146973;;12.6842358471746;190.0;180.416666666667;750.0;1.09848;8.23246;1.0231;-35.4375038146973;-34.2291704813639;-34.8437528610229;1.10322;8.24040666666667;1.66562;-48.6875038146973;-50.2187538146973;-74.9609432220459;2.9324101654163;3.23065874947239;2.28907063073587;-90.84375;-74.6102600097656;80.0483296469133;0.906579358978736;0.244224764986986;30.1184210526316;0.998005792881261;5.0;157.588888250505;169.485745661357;full;38;82;2389;6;44;35.9193;311.678844720053;157.684318287654;0.1144;0.1144;0.28;103.853481616443;FALSE;2691.11638174506;2065.08993631032;123.715922538259
Inh_1;Aspiny_8;0.017609552337701;39.22;-20.7199986335116;0.263416988416988;1.11088;9.02783;1.024845;-48.5625;-50.0781288146973;-53.0468788146973;131.993408;0.0304600000000002;1.10852;9.02478;1.02339;23.9375019073486;23.703125;28.1250014305115;123.169608414173;0.0479484125971794;2.167081728;;9.03251;;;-52.6250038146973;;10.7814842371608;290.0;200.0625;750.0;1.10804;9.02427;1.02304;-31.8437519073486;-30.9843759536743;-36.8984384536743;1.11176;9.03251;1.59905;-48.90625;-52.6250038146973;-73.1093807220459;2.70020219370703;2.75973741785344;2.41919030758409;-86.0625076293945;-72.7073593139648;75.2224712101948;0.906035371992297;0.46196983446204;30.5714285714286;1.0;5.0;156.424088130441;189.189855251748;full;35;76;2196;6;41;39.9703;267.062328051502;171.835112789352;0.1144;0.1144;0.28;551.987637850777;FALSE;2515.53340979355;3653.54526940242;420.504218696127
Inh_1;Aspiny_8;-0.010581141746297;77.655;-93.6049987521059;0.163963211157197;1.15682;6.64688;1.027088;-48.8750038146973;-52.1250038146973;-55.3062530517578;192.516256;0.0422800000000001;1.15372;6.64306666666667;1.02352;25.1875019073486;26.3333346048991;29.4125011444092;137.812525033951;0.0164867360144854;2.643021568;1.16354;6.65450666666667;;-52.1250038146973;-56.6770871480306;;11.8717565873293;190.0;140.541666666667;600.0;1.15322;6.64258;1.02312;-33.1562538146973;-35.9166666666667;-42.2125015258789;1.16354;6.65450666666667;1.796616;-52.1250038146973;-56.6770871480306;-72.9812515258789;3.63877500384277;3.73777097026756;2.58747923800035;-87.0625;-72.5188140869141;79.0454503447919;0.908526755659924;0.266124663370183;18.5466666666667;0.994178706081637;8.0;98.4784718751261;109.458138903941;full;38;81;1495;5;43;53.2784;159.628226077657;149.312071796256;0.1144;0.1144;0.28;111.513115620311;FALSE;1750.88902616844;1471.00768583861;96.9146586572635
Inh_1;Aspiny_8;0.0052336532165381;75.995;42.1050000420919;0.146984914304428;1.43668;5.34988666666667;1.0258;-56.8437538146973;-55.8020858764648;-55.6250028610229;152.59832;0.0279800000000001;1.43152;5.34509333333333;1.023235;23.2812519073486;30.2500012715658;33.0156259536743;193.74980032444;0.0741111785173416;1.46653696;1.44384;5.35789333333333;;-60.0000038146973;-60.1770871480306;;11.772342992561;120.0;108.125;469.999969482422;1.43106;5.34465333333333;1.02291;-37.5937538146973;-38.0520846048991;-41.8593759536743;1.44384;5.35789333333333;1.04044;-60.0000038146973;-60.1770871480306;-67.9375019073486;3.75311902220082;3.82784976389352;3.15769759386988;-80.9062576293945;-66.1830749511719;88.7917438131554;0.902447323083262;0.474587972947201;18.3536585365854;0.98632242945193;6.0;102.777150737311;128.02928050234;full;41;87;1557;5;46;48.125;147.423963166403;174.45472011687;0.1144;0.1144;0.28;189.789686245143;FALSE;1828.44471965949;2734.5290454997;340.451811311012
Inh_1;Aspiny_8;0.0052336532165381;75.995;42.1050000420919;0.146984914304428;1.43668;5.34988666666667;1.0258;-56.8437538146973;-55.8020858764648;-55.6250028610229;152.59832;0.0279800000000001;1.43152;5.34509333333333;1.023235;23.2812519073486;30.2500012715658;33.0156259536743;193.74980032444;0.0741111785173416;1.46653696;1.44384;5.35789333333333;;-60.0000038146973;-60.1770871480306;;11.772342992561;120.0;108.125;469.999969482422;1.43106;5.34465333333333;1.02291;-37.5937538146973;-38.0520846048991;-41.8593759536743;1.44384;5.35789333333333;1.04044;-60.0000038146973;-60.1770871480306;-67.9375019073486;3.75311902220082;3.82784976389352;3.15769759386988;-80.9062576293945;-66.1830749511719;88.26639733544;0.906748721074949;0.482911467838715;18.275;0.982928619281528;6.0;102.777150737311;113.593943609483;full;40;85;1514;5;45;43.12;147.423963166403;174.45472011687;0.1144;0.1144;0.28;153.243706259621;TRUE;1774.80733726953;2703.36647397938;340.160395234044
Inh_1;Aspiny_8;-0.0075643044422064;61.9466666666667;3.83500002587578;0.246698121237728;1.4698;6.058;1.026684;-52.3750038146973;-54.8437538146973;-56.7875022888184;218.541648;0.0674400000000002;1.46624;6.0539;1.023568;28.9062519073486;29.8125019073486;28.2562511444092;164.687424898148;0.0534089393913746;1.364809472;1.47514;6.0627;;-55.34375;-57.4062538146973;;8.88517345182125;130.0;125.875007629395;540.0;1.46578;6.05346;1.0232;-34.4062538146973;-34.84375;-39.7562515258789;1.47514;6.0627;1.169404;-55.34375;-57.4062538146973;-70.2687545776367;4.15217658528556;4.39031869193034;2.73480251179114;-86.21875;-68.6798858642578;75.7304220299529;0.871109781730974;0.517695432609123;30.046875;1.0;5.0;140.815991019486;155.565728356203;full;32;70;1972;6;38;69.2779;252.538751948496;149.746149900964;0.1144;0.1144;0.28;389.142800651423;FALSE;2328.10648100371;3787.11161505485;514.88395406068
Inh_10;Aspiny_10;0.0027583272101302;12.570641025641;-3.8237499104532;0.542210144927536;1.033565;9.869315;1.0242925;-65.8125;-61.7343769073486;-67.6718788146973;226.31464;0.0067350000000001;1.032785;9.8682575;1.02349375;27.4062519073486;17.5312509536743;32.984375;104.687884449959;0.0233173258602619;2.003204096;1.057495;;1.04629125;-38.8125;;-73.7109394073486;9.88004989302913;270.0;221.187492370605;720.0;1.03247;9.86785;1.0231925;-32.53125;-26.53125;-40.6562509536743;1.03366;9.869345;1.04629125;-65.875;-61.828125;-73.7109394073486;1.26367732153947;1.09599206910889;1.34870402836754;-87.3125076293945;-72.1359558105469;70.3599316593174;0.93187574293598;0.146124991370862;40.25;0.852782596468727;3.0;197.455069650288;204.522929772535;full;6;18;581;6;12;47.04;157.583432764997;271.542295116602;0.1144;0.1144;0.28;82.7362267439712;FALSE;669.412455750751;308.880506414849;11.2120908928843
Inh_10;Aspiny_7;-0.0001171066473736;8.81357142857143;32.8374966107603;0.830571739075259;1.02994;11.86032;1.024035;-51.9375;-38.0833346048991;-62.0390663146973;125.00336;0.0068000000000001;1.02904;11.86022;1.02318;8.34375095367432;-35.4062519073486;13.0078132152557;50.0003807246685;0.0373833850026131;1.064939712;;;;;;;9.33769769319774;350.0;271.041666666667;550.0;1.02872;11.8601066666667;1.022905;-33.5312538146973;-37.8958333333333;-41.2656259536743;1.03;12.0836;1.464435;-52.0312538146973;-39.0312512715658;-68.2187538146973;1.51416159820763;0.897530922571495;1.46672784071525;-78.9375;-68.0404891967773;71.1885212803814;0.910544350809483;0.225075681508145;56.6875;0.989489107811689;3.0;182.396575207239;221.953287144748;full;8;22;1014;6;14;62.8522;246.735735865545;301.42678445141;0.1144;0.1144;0.28;80.3970931727931;FALSE;1176.37710559303;832.50599215962;46.0768783457886
Inh_10;Aspiny_7;5.62005465232159e-05;9.22785046728972;-16.7624993746562;0.521629233979554;1.099;9.63152666666667;1.024196;-55.5000038146973;-56.5312525431315;-61.7437530517578;159.622624;0.0095800000000001;1.09806;9.63066;1.02346;14.0312509536743;19.885417620341;27.8062511444092;97.5000336766243;0.0467215515673161;1.48381184;;;;;;;8.20117211122899;350.0;215.249994913737;710.0;1.0977;9.63026;1.02314;-31.5;-38.1770846048991;-44.2812515258789;1.09904;9.63164666666667;1.735036;-55.59375;-56.6979192097982;-76.4375015258789;1.12373975360205;1.22305911625764;1.36154715736777;-86.9687576293945;-74.7878875732422;84.0211291990348;0.868646658027068;0.324717728523154;43.56;1.00764010282776;4.0;174.251037608618;215.355890077913;full;25;55;2237;5;30;85.2804;282.445641852373;264.835224755619;0.1144;0.1144;0.28;108.51469745708;FALSE;2632.57620225092;2684.48104929511;221.416676292354
Inh_10;Aspiny_8;-0.0001720198748972;12.1014814814815;-34.029997569851;0.717111520399098;1.21858;10.3768533333333;1.02405;-55.03125;-56.0208358764648;-60.5156288146973;178.971472;0.0157;1.21776;10.3760933333333;1.0234;10.3125;18.5208346048991;26.8984389305115;103.125110268593;0.0611286424100399;1.536728704;;;;;;;8.12699333330504;280.0;233.875005086263;560.0;1.21738;10.3757;1.023085;-29.6562519073486;-30.6979185740153;-44.1171894073486;1.21862;10.37688;1.52003;-55.1562538146973;-56.1041692097982;-71.1328144073486;1.04322985776502;1.13458825605683;1.31002790010956;-79.7812576293945;-69.5199661254883;85.7514528809735;0.899746017720331;0.633833233761055;44.9210526315789;0.990685149739042;5.0;215.836237942867;233.58226295139;full;19;45;1856;7;26;34.16;338.439327086299;217.187241139385;0.1144;0.1144;0.28;507.837278843764;FALSE;2132.06936286204;4253.34944382935;702.403309157852
Inh_10;Aspiny_8;0.0006534529406824;10.0755102040816;1.77499996038138;0.700814037360133;1.06592;14.7261733333333;1.023874;-59.0625038146973;-53.2500025431315;-60.6281284332275;135.421472;0.01098;1.0652;14.72544;1.023294;8.0;16.760417620341;26.5187511444092;68.9061731100082;0.0094313696026802;1.428195968;;;;;;;6.89508215928344;420.0;342.708333333333;750.0;1.06486;14.72508;1.023014;-33.3750038146973;-29.6770839691162;-44.0781261444092;1.06598;14.7262333333333;1.394724;-59.1875;-53.3333358764648;-71.5781265258789;1.01431042509721;1.16373448263131;1.28097472853639;-80.34375;-71.0417861938477;80.8732150492533;0.863155006129062;0.280545050149443;46.6315789473684;0.994892141775413;4.0;207.562591256638;218.18864414567;full;19;45;1876;7;26;79.5245;273.74852621608;213.02407744133;0.1144;0.1144;0.28;135.155268607605;FALSE;2206.17082191051;1940.73747539807;142.837916707047
Inh_11;Aspiny_19;0.0017398655535907;13.6886111111111;-8.32750014778671;0.931843765990108;1.03504;11.42533;1.024295;-66.46875;-63.5937519073486;-65.8515682220459;148.480928;0.0080200000000001;1.03436;11.42459;1.023565;21.53125;21.9218759536743;27.2343759536743;84.6753790974617;0.0370012745261192;1.720718464;;;;;;;6.99290372057476;260.0;260.125;590.0;1.03404;11.42426;1.02327;-43.2812538146973;-36.5625;-47.4843778610229;1.0351;11.42538;1.62656;-66.5;-63.7031269073486;-73.4453125;1.37941875096893;1.30589311538608;1.43823551201272;-83.03125;-73.0775604248047;79.4418750052418;0.841052764712782;0.475674238920098;65.5769230769231;1.0;5.0;199.898667511817;228.485761105848;full;13;31;1851;5;18;78.673;209.665028156269;372.810853282438;0.1144;0.1144;0.28;326.695281865869;FALSE;2110.5315472348;3154.53032368193;380.602618994698
Inh_11;Aspiny_4;0.0003372654676756;11.1551136363636;;1.04285746593871;1.030645;14.1225525;1.02455416666667;-60.65625;-54.6875019073486;-63.0520839691162;167.413408;0.0072100000000001;1.02971;14.121235;1.023385;11.15625;3.484375;13.0937501589457;103.750072419643;0.0313009656965733;1.486973184;1.233715;;1.75895916666667;-41.0312538146973;;-83.078125;7.83297565725698;370.0;327.5;121.666666666667;1.02936;14.12075;1.02303416666667;-42.5625;-29.7968759536743;-46.8697929382324;1.030705;14.12267;1.75895916666667;-60.7187538146973;-54.859375;-83.078125;1.54561502044311;1.09312576676993;1.58079055923354;-90.1875076293945;-81.0082778930664;84.9532992206609;0.915024810032878;0.317188283453921;48.7894736842105;0.919432350715935;4.0;171.928464877489;204.96444581228;full;19;45;1971;7;26;76.8166;240.772521519074;276.926431489319;0.1144;0.1144;0.28;755.98717181228;TRUE;2336.93026289669;2327.35051973567;188.123256119542
Inh_11;Aspiny_4;0.0003372654676756;11.1551136363636;;1.04285746593871;1.030645;14.1225525;1.02455416666667;-60.65625;-54.6875019073486;-63.0520839691162;167.413408;0.0072100000000001;1.02971;14.121235;1.023385;11.15625;3.484375;13.0937501589457;103.750072419643;0.0313009656965733;1.486973184;1.233715;;1.75895916666667;-41.0312538146973;;-83.078125;7.83297565725698;370.0;327.5;121.666666666667;1.02936;14.12075;1.02303416666667;-42.5625;-29.7968759536743;-46.8697929382324;1.030705;14.12267;1.75895916666667;-60.7187538146973;-54.859375;-83.078125;1.54561502044311;1.09312576676993;1.58079055923354;-90.1875076293945;-81.0082778930664;84.5666854001346;0.914024222762743;0.317193359674321;51.4722222222222;0.914498324673717;4.0;171.928464877489;204.96444581228;full;18;43;1970;7;25;76.8166;240.772521519074;276.926431489319;0.1144;0.1144;0.28;755.98717181228;FALSE;2335.83094949235;2326.27850621721;188.047372894881
Inh_11;Aspiny_4;0.001679077673194;9.12759259259259;15.8049996701326;1.30694830884733;1.0352;10.9784133333333;1.023956;-66.8125;-65.8333358764648;-69.3812545776367;173.273024;0.00726;1.03462;10.97772;1.023336;20.78125;19.7083339691162;27.3687515258789;93.5938283801079;0.0069531672634184;1.198966144;;;;;;;6.99814492029578;240.0;248.958333333333;479.999969482422;1.03432;10.9773933333333;1.02306;-40.28125;-35.9166692097982;-47.3687515258789;1.03524;10.9784466666667;1.50802;-66.8437576293945;-65.875005086263;-71.3;1.15683010145537;1.07139354597314;1.26291695976791;-81.6562576293945;-70.4970932006836;61.9135789738268;0.887477357451022;0.734153454159395;61.2432432432432;0.996069535796966;4.0;286.282941745993;305.185593013175;full;19;43;2343;5;24;74.9005;432.895134196571;394.259314760195;0.1144;0.1144;0.28;604.162695792511;FALSE;2781.20038040327;6486.91820392436;1314.88151588483
Inh_11;Aspiny_4;;9.90000000000002;18.2899979883633;0.824106376649182;1.03518;16.68573;1.02414666666667;-59.9375038146973;-53.0781269073486;-62.0833358764648;148.710736;0.00844;1.0344;16.68454;1.02334333333333;17.59375;4.68750047683716;27.3177092870076;83.1249207258224;0.0298920311033726;2.915741696;;;;;;;7.06600879382863;410.0;391.625;760.0;1.03406;16.68404;1.02303333333333;-30.6875019073486;-25.0000019073486;-42.9375012715658;1.03522;16.68585;1.42801;-60.1250038146973;-53.1562538146973;-76.5312525431315;1.24490670839055;0.892386091824182;1.43630915366007;-85.4375076293945;-76.5650939941406;83.6309566378876;0.819129789219929;0.473465810412685;64.4705882352941;0.971896567484803;4.0;199.609281608672;247.154531614921;full;17;39;2252;5;22;89.857;351.036178902963;292.542698544984;0.1144;0.1144;0.28;288.407649826851;FALSE;2577.44900670213;3832.56174603306;459.292616837048
Inh_11;Aspiny_5;0.0079937127531393;18.6761538461538;9.43499965655459;0.825718426706293;1.05548;6.38490666666667;1.02450857142857;-50.71875;-47.3750038146973;-52.8392884390695;232.556144;0.0164800000000001;1.0544;6.38295333333333;1.02342;16.875;8.86458365122477;15.9285727909633;157.18749165535;0.108896426856518;1.110775424;;6.38687333333333;;;-48.3541704813639;;8.25571813682838;130.0;134.041666666667;509.999969482422;1.05406;6.38251333333333;1.02312285714286;-34.375;-27.6562519073486;-37.8526802062988;1.05568;6.38687333333333;1.57982857142857;-50.7812538146973;-48.3541704813639;-73.8616093226841;1.80129465642647;1.71473895573372;1.86973640866721;-90.5000076293945;-73.3892593383789;78.3280668039908;0.827948305342242;0.524923648265527;46.575;1.0;5.0;167.643406194368;207.285367561326;full;20;46;1912;6;26;69.783;266.201347320087;185.948568626366;0.1144;0.1144;0.28;446.356435233239;FALSE;2170.33052689022;3577.48733747097;480.140375369046
Inh_11;Aspiny_5;0.0124640752031961;25.271052631579;30.7324964088362;1.06832411171162;1.05008;9.65876;1.02438;-53.8125038146973;-49.7500025431315;-54.3437538146973;168.996736;0.0167200000000001;1.04932;9.65779333333333;1.02368;24.5937519073486;16.5312506357829;30.7187519073486;115.625001490116;0.0207452178001404;2.552456704;;;;;;;7.29639456375276;230.0;215.916666666667;600.0;1.04902;9.65741333333333;1.02336;-36.6562538146973;-32.1875012715658;-50.4375038146973;1.05012;9.65946666666667;1.47642;-53.84375;-50.0208358764648;-78.3437576293945;1.53544150115709;1.38404937306994;1.55331763159788;-89.90625;-77.7563400268555;81.1546325591154;0.85842269581326;0.577534086145947;43.75;0.997441242172938;6.0;170.343666801587;186.677949511988;full;22;53;2116;9;31;75.756;257.435824342544;201.512335084239;0.1144;0.1144;0.28;333.025404137787;FALSE;2433.13864291155;4413.05958949941;644.348239138419
Inh_11;Aspiny_5;0.0088300715014478;16.7596551724138;29.3874993784193;0.824418619462381;1.05232;8.17735333333333;1.024452;-51.0312538146973;-46.8020846048991;-48.9625038146973;205.226976;0.01606;1.05138;8.17529333333333;1.02336;24.53125;11.3333339691162;20.8562511444092;130.312457680702;0.0353870913386345;3.099859968;;8.17943333333333;;;-48.2187512715658;;7.14077478286779;160.0;178.875;560.0;1.05102;8.17482;1.02302;-36.5625038146973;-29.395835240682;-40.4187530517578;1.05238;8.17943333333333;1.806512;-51.1562538146973;-48.2187512715658;-76.0000030517578;1.6821194757918;1.7203354089255;1.93661433924595;-91.2812576293945;-76.2219161987305;87.7984820658073;0.826268002043539;0.578130520070437;47.375;0.989579961152476;4.0;149.468784991248;229.185567464448;full;16;38;1728;6;22;95.305;245.559419941759;158.455298556566;0.1144;0.1144;0.28;395.875203505837;FALSE;2062.0287137605;3747.57099785439;548.25386836649
