m-type;average_bifurcation_angle_local;average_contraction;average_diameter;average_fragmentation;average_parent_daughter_ratio;max_branch_order;max_euclidean_distance;max_path_distance;neuron_reconstruction_type;number_bifurcations;number_branches;number_nodes;number_stems;number_tips;overall_depth;overall_height;overall_width;scale_factor_x;scale_factor_y;scale_factor_z;soma_surface;total_length;total_surface;total_volume
Aspiny_8;93.4533060428378;0.887118068142695;0.351223670462737;28.25;0.941873302643774;5.0;140.511542438335;157.20112855857;full;35;77;2107;7;42;52.1063;223.888618686446;197.400914390546;0.1144;0.1144;0.28;523.010366727397;2469.03715229876;2723.49298691407;249.3215563174
Aspiny_8;64.3164756555678;0.928768404759375;0.454289974751092;48.609756097561;0.7685236163958;4.0;214.466321846112;221.256084319006;full;21;48;2058;6;27;63.3724;366.091971596392;216.919269693137;0.1144;0.1144;0.28;407.348655037153;2411.83446415039;3474.10171689003;456.267352125275
Aspiny_8;73.791845911798;0.914024354504698;0.374638437126812;39.7647058823529;0.791411129643202;5.0;219.271145773287;232.629047142546;full;17;41;1519;7;24;72.0393;302.082890113931;242.911356712648;0.1144;0.1144;0.28;226.296694046394;1794.71797970772;2117.11617806843;224.015849421231
Aspiny_8;80.0483296469133;0.906579358978736;0.244224764986986;30.1184210526316;0.998005792881261;5.0;157.588888250505;169.485745661357;full;38;82;2389;6;44;35.9193;311.678844720053;157.684318287654;0.1144;0.1144;0.28;103.853481616443;2691.11638174506;2065.08993631032;123.715922538259
Aspiny_8;84.0565196431833;0.827863847584552;0.404188743628171;52.28;0.995044920000748;7.0;308.643338070158;337.548075471687;full;25;55;2907;5;30;140.8111;344.606764284513;498.414314656386;0.1144;0.1144;0.28;218.119864882541;3516.96946335638;4577.62169478931;502.796923128238
Aspiny_8;70.896952627783;0.891653058024548;0.165568486703988;48.7647058823529;0.997646144704968;3.0;152.347197087541;182.04866500372;full;17;40;1762;6;23;60.6024;259.894148393855;245.696620137957;0.1144;0.1144;0.28;55.711515613962;2083.43782436505;1083.60281641434;44.0188153918598
Aspiny_8;75.2224712101948;0.906035371992297;0.46196983446204;30.5714285714286;1.0;5.0;156.424088130441;189.189855251748;full;35;76;2196;6;41;39.9703;267.062328051502;171.835112789352;0.1144;0.1144;0.28;551.987637850777;2515.53340979355;3653.54526940242;420.504218696127
Aspiny_8;79.2283646768662;0.910132594778136;0.52564581393813;75.8409090909091;0.998436294873449;5.0;370.733855872349;409.482660647284;full;22;49;3658;5;27;82.0344;649.547535561096;559.157469028244;0.1144;0.1144;0.28;994.642245795808;4227.8952656108;6985.3479208339;973.629854687597
Aspiny_8;79.0454503447919;0.908526755659924;0.266124663370183;18.5466666666667;0.994178706081637;8.0;98.4784718751261;109.458138903941;full;38;81;1495;5;43;53.2784;159.628226077657;149.312071796256;0.1144;0.1144;0.28;111.513115620311;1750.88902616844;1471.00768583861;96.9146586572635
Aspiny_8;88.7917438131554;0.902447323083262;0.474587972947201;18.3536585365854;0.98632242945193;6.0;102.777150737311;128.02928050234;full;41;87;1557;5;46;48.125;147.423963166403;174.45472011687;0.1144;0.1144;0.28;189.789686245143;1828.44471965949;2734.5290454997;340.451811311012
Aspiny_8;88.26639733544;0.906748721074949;0.482911467838715;18.275;0.982928619281528;6.0;102.777150737311;113.593943609483;full;40;85;1514;5;45;43.12;147.423963166403;174.45472011687;0.1144;0.1144;0.28;153.243706259621;1774.80733726953;2703.36647397938;340.160395234044
Aspiny_8;73.2983514510476;0.88617625848298;0.349920019750914;42.78;1.0;7.0;203.266626553918;215.476634255155;full;25;56;2357;6;31;61.9624;364.482516113016;231.678905218519;0.1144;0.1144;0.28;148.866591962459;2684.35310616871;2951.69581878138;257.901658916017
Aspiny_8;85.7514528809735;0.899746017720331;0.633833233761055;44.9210526315789;0.990685149739042;5.0;215.836237942867;233.58226295139;full;19;45;1856;7;26;34.16;338.439327086299;217.187241139385;0.1144;0.1144;0.28;507.837278843764;2132.06936286204;4253.34944382935;702.403309157852
Aspiny_8;73.9265366636544;0.896227085729999;0.216383844206758;62.2826086956522;0.993926881122399;4.0;226.722766150248;271.620449200966;full;23;53;3011;7;30;57.2006;435.53547515991;332.948544711268;0.1144;0.1144;0.28;76.604264323883;3488.10343848048;2371.87138913345;129.985840137631
Aspiny_8;85.354853419918;0.849349704085651;0.604667158456177;54.1666666666667;1.0;5.0;188.121805039129;254.584125348347;full;15;35;1847;5;20;68.2301;204.936783753482;322.00229672705;0.1144;0.1144;0.28;388.22071409094;2159.51195167827;4105.86246222841;629.860792231348
Aspiny_8;84.27593869778;0.897743711114426;0.331576420863669;47.7826086956522;0.750083294675773;7.0;224.08425679601;275.491138610149;full;23;54;2331;8;31;61.1431;407.198080025141;284.87783172072;0.1144;0.1144;0.28;386.307115335763;2705.65037735865;2817.59041601785;252.127877375419
Aspiny_8;59.5101923842285;0.918368177677167;0.0876068038076188;43.25;0.999539782370116;5.0;231.429096004586;239.989162986121;full;14;35;1585;7;21;51.9604;428.577955773916;208.118043383698;0.1144;0.1144;0.28;13.4767195597841;1816.40091510439;500.17428439708;9.88405871541628
Aspiny_8;80.8732150492533;0.863155006129062;0.280545050149443;46.6315789473684;0.994892141775413;4.0;207.562591256638;218.18864414567;full;19;45;1876;7;26;79.5245;273.74852621608;213.02407744133;0.1144;0.1144;0.28;135.155268607605;2206.17082191051;1940.73747539807;142.837916707047
Aspiny_8;75.7304220299529;0.871109781730974;0.517695432609123;30.046875;1.0;5.0;140.815991019486;155.565728356203;full;32;70;1972;6;38;69.2779;252.538751948496;149.746149900964;0.1144;0.1144;0.28;389.142800651423;2328.10648100371;3787.11161505485;514.88395406068
Aspiny_8;76.6629528143508;0.878630332989235;0.674899432355724;46.3571428571429;1.0;5.0;284.952757348723;319.890860564822;full;21;47;2114;5;26;112.2581;382.668;263.5833;0.1144;0.1144;0.28;790.314682512712;2496.49843563354;5296.54806344415;922.908985558308
Aspiny_8;79.9130178678458;0.904118572986645;0.454347763038908;50.0;1.0;3.0;188.809347322795;211.298176582902;full;17;40;1793;6;23;69.0172;318.348333273549;283.012344301621;0.1144;0.1144;0.28;254.620616626939;2098.12881321007;2995.55485335825;342.91342418801
Aspiny_8;72.019249823472;0.873517522034512;0.227626106499664;47.5357142857143;1.0;5.0;186.218008961405;221.639502209507;full;14;32;1406;4;18;54.3718;172.075940901786;261.459057062212;0.1144;0.1144;0.28;55.0552361247796;1659.46586885779;1185.77346167565;69.1441455011549
Aspiny_9;80.2496852215452;0.880566927690319;0.27910226072816;47.9583333333333;0.790493805112563;6.0;193.794062842854;226.645189766741;full;12;30;1330;6;18;68.18;226.912671211346;291.599789898932;0.1144;0.1144;0.28;249.288252097134;1540.77672421044;1353.27391709407;98.716917721812
Aspiny_9;73.2999604314323;0.896349145727449;0.267869014931419;44.6785714285714;0.845182677349594;6.0;198.757383665362;224.942535081615;full;14;34;1433;6;20;68.18;247.547693155816;291.582190269382;0.1144;0.1144;0.28;249.288252097134;1682.42170277413;1411.08809411226;106.669856271606
Aspiny_9;71.8583644776433;0.93548035494889;0.185020846561586;41.5869565217391;0.823549480663284;6.0;244.535000351974;293.124419855587;full;23;50;2013;4;27;74.382;374.241806832465;282.804723950416;0.1144;0.1144;0.28;36.960113678634;2391.50398855122;1387.24218589508;71.348875252459
Aspiny_9;76.8250441997345;0.891643616796875;0.323041853554243;39.2608695652174;1.00762195758749;4.0;192.720071779926;207.434092651693;full;23;54;2017;8;31;48.4529;292.001483106319;224.063607432232;0.1144;0.1144;0.28;328.308334808628;2313.54147314622;2344.27296836989;202.45323621545
Aspiny_9;82.0518850444199;0.921863502681608;0.331268224217063;49.52;0.908839230817649;3.0;273.842989021812;319.441793898379;full;13;32;1648;6;19;81.9012;461.280515251513;275.146120012637;0.1144;0.1144;0.28;551.788645367796;2008.30243866703;2097.68855013155;188.431435171603
Aspiny_9;57.2879567671761;0.882086349734602;0.454756027507221;53.0714285714286;0.864715699679072;4.0;221.970387831238;268.216519923757;full;14;34;1745;6;20;50.4926;385.857571527395;236.282850012823;0.1144;0.1144;0.28;373.145835580686;2036.82159391702;2913.7833811084;373.602203779066
Aspiny_9;65.1954625170403;0.920610374681191;0.496643547829064;32.5806451612903;0.91426175806277;7.0;204.957286547319;217.721133131731;full;31;69;2320;7;38;42.7927;393.846629959992;248.703309361288;0.1144;0.1144;0.28;438.843611951104;2637.83224023738;4127.42058679765;600.991291666887
Aspiny_9;80.8792355522747;0.891590657427735;0.582929272181926;60.0952380952381;1.0;5.0;276.380693375116;301.090847595659;full;21;48;2691;6;27;69.5845;474.907005123025;298.538291884697;0.1144;0.1144;0.28;467.903592501985;3133.62686971288;5744.14276970988;878.339557359769
Spiny_1;76.0007477474713;0.882979720296633;0.514034808290951;36.8837209302326;0.829688886727063;10.0;316.355110629274;367.632748188575;full;43;93;3308;7;50;90.7223;260.243796603629;386.105776089306;0.1144;0.1144;0.28;393.792323059283;3896.8447475457;6336.62480147061;927.953076816344
Spiny_1;67.8183093130169;0.876736954235068;0.574540293584622;43.2584269662921;0.868653762465684;10.0;284.197917698582;315.62579241627;full;45;103;4142;13;58;104.3862;205.610587926299;524.519427291987;0.1144;0.1144;0.28;467.03535257161;4814.72032798137;8746.82427693676;1413.13250854802
Spiny_1;72.7563846152452;0.890543791939576;0.0904208501179433;41.2631578947368;0.883401985710181;10.0;206.378928494214;301.177041656044;dendrite-only;38;86;3306;10;48;119.0;248.969133514047;282.145526615361;0.1144;0.1144;0.28;10.2919916461129;3861.83574986574;1094.18349831088;24.2876625128369
Spiny_1;75.7244704876783;0.880706088314919;0.893632869470931;40.1470588235294;0.999566784698995;10.0;294.046789561338;328.71302227139;full;51;110;4173;8;59;81.2;229.950333314244;455.062523184982;0.1144;0.1144;0.28;479.723685526612;4896.79653543965;13781.0534434102;3230.65005298485
Spiny_1;68.0652508613341;0.866649528205467;0.372487195068217;40.5178571428571;0.99799434738087;8.0;289.317005495028;334.808254113855;full;56;119;4601;7;63;136.348;278.746352030208;494.820720845633;0.1144;0.1144;0.28;325.694591071971;5472.33312250927;6414.67371621418;604.937111504282
Spiny_1;76.3629506142789;0.875630577063864;0.480961301893132;43.9390243902439;0.989793374342483;10.0;329.629268341587;361.323047934044;full;41;89;3675;7;48;70.1901;298.553636175418;483.771838839446;0.1144;0.1144;0.28;407.050583659152;4259.20330558376;6446.30727927998;795.119090351497
Spiny_1;77.4741489636046;0.864511970413127;0.517770075754003;34.9880952380952;1.0;9.0;239.597951023501;275.038198436052;dendrite-only;42;93;3054;9;51;108.3424;243.706439837043;306.954954505045;0.1144;0.1144;0.28;669.519462982872;3479.10665884398;5659.93990812952;740.344750353178
Spiny_1;77.2045906150833;0.845289750668654;0.364054642770944;39.6382978723404;1.0;9.0;274.04663127924;316.731523547256;dendrite-only;47;102;3811;8;55;97.1118;208.631184633538;372.936402998993;0.1144;0.1144;0.28;201.24588185779;4311.97112677914;4930.99636328677;463.039201494127
Spiny_10;69.637159490787;0.854195684855097;0.225441217529575;44.1666666666667;0.973048948392005;15.0;638.654298596839;659.289747985876;dendrite-only;24;56;2347;8;32;153.301;697.754516751044;180.530270699458;0.1144;0.1144;0.28;138.810256964368;2695.76154428123;1907.09321452432;111.510598503603
Spiny_11;62.293883006753;0.876720334351633;0.648356150914171;43.3529411764706;0.883248879281861;8.0;507.620655658534;583.881940106166;dendrite-only;35;76;3004;6;41;72.3976;617.333004320437;254.722210224279;0.1144;0.1144;0.28;587.267053200988;3472.92842442749;7086.90374827055;1324.5378198912
Spiny_11;71.4493111546167;0.845840074923783;0.650243795401042;58.6481481481481;0.783953800986146;10.0;444.852986764841;609.706041323416;dendrite-only;27;64;3661;10;37;103.8509;579.505473784129;354.068185210523;0.1144;0.1144;0.28;474.718913209156;4229.43625997727;8664.61299135519;1602.93600883198
Spiny_11;57.3801735235694;0.856542023921052;0.166759380946059;72.1;0.992690160075717;7.0;482.63059367537;515.083904585494;dendrite-only;20;47;3291;7;27;134.2793;584.465276021277;377.916304751713;0.1144;0.1144;0.28;81.6279634419273;3580.83306804307;1889.54179724898;85.0107143076389
Spiny_11;68.9890182792973;0.884500534817554;0.534195627562449;61.5394736842105;0.88120013244827;10.0;434.02437329536;567.270905555042;dendrite-only;38;81;4706;5;43;63.84;596.539833964939;430.341269894509;0.1144;0.1144;0.28;359.235921025732;5370.46030145131;9011.25852578126;1386.21769320377
Spiny_11;84.7208606144326;0.904052213386314;0.350498548429362;83.74;0.983308871889091;7.0;498.284199869763;521.717195961155;dendrite-only;25;56;4274;6;31;138.8268;696.353189488589;484.351125830503;0.1144;0.1144;0.28;179.091945451027;5018.5406746979;5525.86480508542;520.470580936443
Spiny_11;75.0141854333148;0.805505598210067;0.467401984300369;58.5588235294118;0.933703982722879;13.0;381.585254176337;468.194445597887;dendrite-only;51;109;6023;7;58;133.821;531.831232513328;280.16568864998;0.1144;0.1144;0.28;317.965948644583;6725.9976824518;9906.60964240668;1218.1085939001
Spiny_11;66.7798027224953;0.85374570907318;0.310871396130247;47.0476190476191;0.97323612468236;10.0;396.698387011468;464.557146154637;dendrite-only;42;90;3984;6;48;143.003;497.736737171826;304.377714880091;0.1144;0.1144;0.28;164.51250832692;4759.25326794007;4703.80287402598;396.146997048176
Spiny_11;77.4963508655385;0.819877664095262;0.470899132723426;52.0161290322581;0.998804827106057;10.0;496.763913347276;590.653336164201;dendrite-only;31;72;3545;10;41;106.1007;587.258314849673;272.783671447196;0.1144;0.1144;0.28;454.737174660415;3997.79020872942;5911.59824358416;717.228601043125
Spiny_12;63.8210399618997;0.893280744049607;0.333018604201801;44.2777777777778;0.866554624235737;9.0;547.668607454398;622.742017843665;dendrite-only;36;78;3247;6;42;99.4;657.011224338917;294.291417479337;0.1144;0.1144;0.28;322.434872736033;3811.13989790614;4026.59293051645;385.176375315944
Spiny_12;68.8880419310114;0.862172760980114;0.295607360583008;62.1704545454545;0.837475969790773;11.0;601.824711312771;655.270261330801;dendrite-only;44;97;5567;9;53;165.7706;729.946489260578;356.342110498443;0.1144;0.1144;0.28;334.686468881449;5953.05890523869;5559.34373123286;447.702943030047
Spiny_12;71.0061579507025;0.879302491234982;0.351489681236315;43.4342105263158;0.839319025113867;9.0;563.470779979113;608.201145027677;dendrite-only;37;88;3656;12;50;119.884;661.567781054383;282.51363193231;0.1144;0.1144;0.28;757.149015917808;4369.05003740923;4815.88460111631;467.892152532816
Spiny_12;80.1217649527668;0.897571909999641;0.227275251084026;43.4666666666667;0.845115200724844;14.0;544.191187814485;651.82743011299;dendrite-only;38;80;3295;4;42;127.0847;676.628705921057;314.164666591411;0.1144;0.1144;0.28;378.029904742365;3957.71845503939;2826.11981868985;167.34405734002
Spiny_12;80.8137619259968;0.867569581226749;0.413841949594904;66.15625;0.784639860383783;10.0;571.166055955542;668.906468364582;dendrite-only;16;42;2446;10;26;70.8467;682.624288997884;244.257428058633;0.1144;0.1144;0.28;210.391018940735;2759.19905626068;3589.99622342502;420.022012301537
Spiny_12;82.1409248239655;0.919327857846593;0.279352693868822;41.2739726027397;0.861676895754546;11.0;553.11001406213;599.09386654871;dendrite-only;37;85;3438;11;48;109.172;659.103581682177;289.640508745304;0.1144;0.1144;0.28;434.308087515996;4095.39864990073;3591.49569887271;267.298722803595
Spiny_12;76.5038278932049;0.906893441378249;0.40649124318006;51.5;0.910281479878052;12.0;605.447018848586;654.751135555582;dendrite-only;26;60;2842;8;34;45.0397;760.676617293921;219.890887844377;0.1144;0.1144;0.28;170.731337832836;3205.84104856871;4098.87847472936;475.381078630808
Spiny_12;76.6254835848513;0.88206106304971;0.158343241642081;36.0112359550562;0.880787159400756;17.0;607.628496952357;698.553783587421;dendrite-only;45;96;3270;6;51;168.28;711.656507119676;234.700558765315;0.1144;0.1144;0.28;133.779202030383;3911.23313917555;1943.2135815079;74.2893507594788
Spiny_12;66.4726228896753;0.911625157924518;0.431508101108312;52.0384615384615;0.818100413710033;10.0;598.675093451916;662.074583528385;dendrite-only;27;63;2988;9;36;92.3835;693.351167919709;317.674052872631;0.1144;0.1144;0.28;483.767928023974;3396.91577111159;4605.49560561356;564.966561559711
Spiny_12;74.0388381500875;0.882853384027587;0.401145171779587;37.2954545454545;0.829636923320698;18.0;577.40338055653;742.398747755206;dendrite-only;44;97;3492;9;53;167.5436;663.187174641713;297.625580772338;0.1144;0.1144;0.28;336.208970065488;4107.17428608331;5185.19776572359;598.831025257178
Spiny_12;83.3224604353409;0.904450919013901;0.47582609756803;37.9885057471264;0.819209853885533;16.0;631.914130443251;721.972758668494;dendrite-only;43;95;3505;7;51;155.3989;728.168062410103;255.115876728597;0.1144;0.1144;0.28;711.311446098123;4238.08546999818;6366.09707884947;886.748660054966
Spiny_12;69.4243114921744;0.916893550328113;0.346849848497856;38.4444444444444;0.835153687399128;15.0;520.834209932115;626.219218778191;dendrite-only;50;108;3890;8;58;149.7527;607.054125446636;331.549243904216;0.1144;0.1144;0.28;212.027219389309;4650.55748669283;5072.49840474938;512.718888052519
Spiny_12;67.5343719093011;0.898305236735667;0.258350309961443;52.5844155844156;0.83707790311805;11.0;598.404943764772;674.083742326717;dendrite-only;39;86;4193;8;47;162.8581;717.800789979906;346.681803799351;0.1144;0.1144;0.28;130.274144617073;4892.38725235513;3975.57493906547;308.250126801676
Spiny_12;80.7691308810653;0.899374211360704;0.10998099083147;46.1714285714286;0.911425545417163;9.0;622.611652089005;689.791517506161;dendrite-only;35;77;3357;7;42;92.3717;731.226896266229;319.475470136948;0.1144;0.1144;0.28;10.7850368182513;3952.91698359143;1359.93669883731;38.5951006207471
Spiny_12;80.0646404213297;0.877788988389179;0.148349342046161;48.8548387096774;0.944988369530713;10.0;615.197430566594;672.315302963749;dendrite-only;31;68;3112;6;37;71.598;726.055915664741;241.810420129732;0.1144;0.1144;0.28;21.3010173306945;3474.61899080323;1619.44554896691;58.4791813444826
Spiny_12;65.0443367739132;0.908455244518221;0.573793769733908;45.2564102564103;0.989886965598222;13.0;576.31686517212;706.310039115383;dendrite-only;39;84;3661;6;45;121.24;693.333878806205;344.775921092506;0.1144;0.1144;0.28;340.339982505594;4549.69204793215;8362.79098492904;1382.389297942
Spiny_12;76.5720008411547;0.844928745895831;0.267291665286858;55.4038461538462;0.98539311419883;10.0;556.383922223522;659.679520005464;dendrite-only;26;60;3104;8;34;62.9373;669.615438912856;280.698521385359;0.1144;0.1144;0.28;112.514533121706;3459.46862668547;2906.00391245815;193.428071537688
Spiny_13;74.5082830292179;0.875220350406075;0.107404195772991;39.2045454545455;0.872868681617738;19.0;586.893436515761;703.487936102214;dendrite-only;66;145;5516;13;79;167.72;691.147347902689;269.57310670489;0.1144;0.1144;0.28;49.7237895693288;6519.42151719769;2195.92538270163;58.6881031001034
Spiny_13;87.3855773520859;0.800959785855947;0.0909419825236545;41.2962962962963;0.87423461372102;16.0;465.261800068391;562.718423355426;dendrite-only;27;61;2354;7;34;96.8584;554.216003371826;155.382463294568;0.1144;0.1144;0.28;30.7538119122786;2695.6829331799;769.397999365348;16.3339694504858
Spiny_13;77.6050559119102;0.881926058858961;0.121843334514314;38.5106382978723;0.786870653487036;15.0;580.996728883408;740.252815201426;dendrite-only;47;101;3845;7;54;167.4033;646.759679890462;408.689662972934;0.1144;0.1144;0.28;25.9554400500422;4543.7185375375;1753.07438084366;57.0730834419841
Spiny_13;68.4048911064325;0.907876953749054;0.415121325529243;36.4838709677419;0.863328765041141;18.0;599.463364404831;744.975004150167;dendrite-only;62;131;4628;7;69;161.546;685.35880822181;379.733495907639;0.1144;0.1144;0.28;225.868123618891;5521.22164896113;7162.92010867267;911.952606924202
Spiny_13;74.4653267579105;0.892346887720666;0.232456477899603;48.3061224489796;0.793682706548037;19.0;566.91382590392;703.408852034722;dendrite-only;49;106;4897;8;57;171.8562;711.742822321432;368.153122463267;0.1144;0.1144;0.28;132.711170981779;5913.8572909561;4292.30635063212;299.448346612057
Spiny_13;76.1902074286001;0.892103571691421;0.347721272096087;42.5877192982456;0.846435911584527;16.0;582.129415363783;737.490262846061;dendrite-only;57;122;4955;8;65;183.96;691.197346686946;400.379559662913;0.1144;0.1144;0.28;222.94154249896;5838.10849517775;6376.30564559073;669.375397203116
Spiny_14;78.6025112681895;0.885718405224935;0.370934204510553;41.3454545454545;0.975939615374856;20.0;587.325237557939;694.914977937823;dendrite-only;55;118;4747;8;63;105.1694;689.815362182794;244.255466569165;0.1144;0.1144;0.28;148.238321252763;5373.36901755767;6284.60366821321;629.3652606559
Spiny_14;76.4634455066041;0.922203783015034;0.243702634572862;44.99;0.863489048220548;18.0;638.971852026582;780.06926212108;dendrite-only;50;110;4774;10;60;180.32;762.294553922261;376.029471580687;0.1144;0.1144;0.28;239.260028112339;6129.62953496888;4612.89962710879;339.454915516584
Spiny_14;87.262664921501;0.864566604453808;0.0566024120091667;48.6176470588235;0.875392576554335;15.0;618.306114699394;811.904390932464;dendrite-only;51;108;5178;6;57;179.1658;725.342880151058;377.784331070749;0.1144;0.1144;0.28;6.12163930011458;6193.0010826984;1099.8042312718;17.4281289738331
Spiny_14;68.8692300194125;0.919063695200931;0.365952266978734;48.0695652173913;0.814642777684974;20.0;660.508321904584;764.756383540156;dendrite-only;58;130;5802;14;72;157.1777;789.594096486072;371.68763688941;0.1144;0.1144;0.28;308.80608965781;6747.57428729552;7773.02866589897;814.820057557347
Spiny_14;72.0515262310337;0.902934853098967;0.460781049416419;48.7738095238095;0.872537618931212;16.0;595.345393470555;741.39377276077;dendrite-only;42;91;4200;7;49;138.927;709.046371878609;344.702323187887;0.1144;0.1144;0.28;557.816895030517;5002.38896546562;7175.83633933729;1012.08837517977
Spiny_14;78.8411496684201;0.901911147546668;0.441493668982764;36.9803921568627;0.820847194289554;22.0;652.889561376241;747.589275198399;dendrite-only;51;111;3993;9;60;147.1125;752.430029091729;273.37748865367;0.1144;0.1144;0.28;665.13122338309;4714.02043037014;6548.33578547266;854.863182585245
Spiny_14;73.9782209635489;0.908432763382239;0.421411669680843;44.3222222222222;0.835762573549105;16.0;701.839454542911;861.830930930335;dendrite-only;45;99;4217;9;54;141.1948;731.072492605692;449.195952702673;0.1144;0.1144;0.28;685.118687680477;5095.14257268315;6754.55938346159;837.542210455464
Spiny_14;75.5888114229523;0.910968086916278;0.225798347735372;47.172131147541;0.777066731847452;24.0;677.2405672417;807.0189766389;dendrite-only;61;133;6100;11;72;150.5501;807.640796220649;343.461906531427;0.1144;0.1144;0.28;315.748162352805;7272.1466299562;5138.7611787681;305.378184601448
Spiny_14;68.0912886047968;0.877691153932256;0.427974519470935;48.8478260869565;0.710067876523724;17.0;687.06563228974;791.183332085581;dendrite-only;46;101;4800;9;55;91.7168;804.596018061846;336.047412019614;0.1144;0.1144;0.28;530.075043343335;5490.23634908876;7421.79662875595;929.731474188479
Spiny_14;71.1924592794007;0.887334547100927;0.429099654710319;36.8205128205128;0.848071198833953;24.0;606.206096534372;746.901788873668;dendrite-only;79;165;5842;7;86;125.4328;720.253568922813;254.75101327063;0.1144;0.1144;0.28;199.30669081513;6769.06471378565;9158.24139460727;1173.42336149586
Spiny_14;72.4160071856383;0.90926266334749;0.412721216280151;40.3712121212121;0.906501169265263;28.0;650.700017952528;773.680975290271;dendrite-only;66;144;5623;12;78;124.5504;726.307957102153;448.947011784723;0.1144;0.1144;0.28;495.918709645163;6528.46638236566;8490.2799336;1008.9664201729
Spiny_14;79.8563061912733;0.91858489728515;0.421504287078732;41.6666666666667;0.814541348179947;21.0;675.317928408035;847.20524664291;dendrite-only;55;118;4672;8;63;156.2025;770.749879659565;424.460864084239;0.1144;0.1144;0.28;546.765913314614;5596.75124134368;7410.51481203675;953.754880670887
Spiny_14;66.7584910702835;0.848651059692738;0.440694489993523;52.9268292682927;0.881696922350823;13.0;713.298935977603;776.774014198049;dendrite-only;21;47;2313;5;26;170.9389;776.798228364382;181.290573775701;0.1144;0.1144;0.28;617.874940598964;2700.21433492996;3722.74250342805;489.755587117919
Spiny_14;73.5405363007824;0.86138399471777;0.492661437463868;44.2049180327869;0.972163879564494;18.0;594.759880959955;736.682329183115;dendrite-only;61;128;5536;6;67;97.1877;698.597233034652;394.296519372727;0.1144;0.1144;0.28;448.807171795354;6266.19685943701;9699.29942193749;1241.88626668523
Spiny_14;75.9937209386739;0.920031983412066;0.620745915163843;47.8360655737705;0.924971803622897;27.0;671.341188429676;789.303567136074;dendrite-only;61;133;6205;11;72;80.0108;813.518260666882;408.947108514857;0.1144;0.1144;0.28;570.797502607379;7198.39178224889;14025.8630426346;2346.89382763368
Spiny_14;84.079025280746;0.806721248314564;0.544386998439739;48.5175438596491;0.999582095850171;28.0;670.078688944918;798.482310624873;dendrite-only;57;124;5843;10;67;148.0968;763.647739345381;421.940681135704;0.1144;0.1144;0.28;436.308584817167;6513.09915581204;11164.4944806881;1671.79284350504
Spiny_14;65.0893484398004;0.894003892742793;0.66052247248254;42.75;0.993123162832325;19.0;634.887609300804;824.401273927025;dendrite-only;48;102;4202;6;54;104.44;717.08196914996;349.489663698339;0.1144;0.1144;0.28;556.254320468449;5035.65472383418;10625.3231663833;1969.82505387381
Spiny_15;87.4429695835612;0.820702766093292;0.358575522875717;67.9642857142857;0.855241264821955;6.0;226.568355742566;336.638316104956;dendrite-only;14;36;2170;8;22;75.7025;329.165914143207;288.930826696913;0.1144;0.1144;0.28;171.681229679999;2491.05662556789;2810.97648247171;297.12344952305
Spiny_15;69.9658584062116;0.880965527144185;0.450929149482695;70.2941176470588;0.84102196807364;9.0;356.044851206698;444.437914423245;dendrite-only;17;37;2545;3;20;111.7015;471.294286888773;450.764339650704;0.1144;0.1144;0.28;371.491083676635;2918.53037744243;4148.95958029488;568.267176798908
Spiny_15;77.7853554430874;0.876413373331142;0.383735280914251;68.2222222222222;0.852120178458818;4.0;342.21713176371;370.790644316984;dendrite-only;9;26;1413;8;17;75.04;384.588041688974;322.216903094301;0.1144;0.1144;0.28;436.781980264105;1657.34603257304;1986.02484781286;252.776012057601
Spiny_15;75.8827465855687;0.802152530977838;0.354120815549845;58.775;1.0;4.0;170.704850215833;207.494933920988;dendrite-only;20;45;2413;5;25;75.6;273.195160132713;260.768252285334;0.1144;0.1144;0.28;130.01685681062;2807.46367163604;3122.41604695814;281.70608825401
Spiny_15;69.6650096380862;0.825241000187282;0.640911666012882;50.8863636363636;0.976955232809198;10.0;289.60813793989;354.280860896508;dendrite-only;22;52;2463;8;30;69.8093;374.100713940768;252.579231351274;0.1144;0.1144;0.28;423.424957616108;2920.94722833263;5937.90593778872;1054.21057412408
Spiny_15;64.5462161557943;0.840494255356676;0.714590609292219;40.8863636363636;0.974667260878128;6.0;232.199066420604;261.623285237338;dendrite-only;22;50;1896;6;28;66.64;309.059295882504;205.900761017254;0.1144;0.1144;0.28;574.622600506957;2230.51901646232;5021.42398619177;978.336169470528
Spiny_15;77.5507674410746;0.850678168585273;0.79151180172425;47.8703703703704;0.99016915685381;7.0;187.669517830494;215.350991566001;dendrite-only;27;60;2631;6;33;95.76;255.129261827573;194.556846693724;0.1144;0.1144;0.28;477.870181324698;3150.36906357934;7840.91198071998;1608.92767267077
Spiny_15;80.6735247696208;0.831221157373416;0.516951731875431;52.2307692307692;0.975935458967491;8.0;312.584833150394;657.846411129933;dendrite-only;13;33;1770;7;20;116.718;366.275703511209;362.045359429261;0.1144;0.1144;0.28;261.956058165745;2106.84617821502;3421.27484516571;465.900887580345
Spiny_15;78.0160288846418;0.883508103089642;0.526881004407409;63.6315789473684;0.997707869928662;10.0;314.294342004259;435.187121256217;dendrite-only;19;44;2689;6;25;89.88;348.105355216702;469.911770954078;0.1144;0.1144;0.28;238.607472403632;3206.26441682796;5438.64681766771;825.557789560611
